LATITUDE,LONGITUDE,TAGS,LOBSTER_ID,RECAPTURE,CARAPACE_LENGTH,SEX,FEMALE_MATURITY,BERRIED_STATE,COLOUR,STATUS,WEIGHT,DEPTH,SHOT_DATE
-42.95255,147.353533,T109873,141305,Y,129,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235085,251438,N,128,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T235086,251439,N,107,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T206164,213009,Y,134,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T230253,250010,Y,109,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T159115,182879,Y,118,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T177397,199543,Y,145,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T92840,226932,Y,145,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T102252,135404,Y,122,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235087,251440,N,98,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T230664,250466,Y,89,F,Y,,R,R,,10,3/08/2006
-42.95255,147.353533,T235088,251441,N,89,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235089,251442,N,110,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T161257,189116,Y,110,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T234008,251180,Y,154,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T214907,227159,Y,138,M,,,R,D,,10,3/08/2006
-42.95255,147.353533,T235090,251444,N,98,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T107100,135638,Y,121,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T161922,192464,Y,102,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235091,251445,N,127,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T235092,251446,N,101,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T177396,199542,Y,154,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T235014,251375,Y,161,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T206201,212992,Y,125,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T112108,152394,Y,132,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235094,251447,N,135,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T168892,213649,Y,110,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T168961,213782,Y,103,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T204032,213932,Y,130,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T240021,251225,Y,161,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T230309,250066,Y,111,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T235095,251448,N,87,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T228993,249682,Y,111,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T230823,250627,Y,82,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235096,251449,N,110,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T163662,191749,Y,124,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T169073,185586,Y,124,F,Y,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T66860,108149,Y,117,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T152619,176472,Y,132,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235093,251450,N,135,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T240086,251342,Y,124,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T163651,191758,Y,114,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235100,251451,N,109,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T177093,198885,Y,96,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T202907,226788,Y,98,F,,YR,R,D,,10,3/08/2006
-42.95255,147.353533,T235099,251452,N,86,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T234017,251188,Y,101,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T109298,136886,Y,113,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T164334,192702,Y,154,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T107693,136258,Y,123,F,,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T235074,251453,N,91,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T152545,176449,Y,127,F,,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T235075,251454,N,98,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T209445,227255,Y,149,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T164900,193434,Y,171,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T240027,251244,Y,149,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T177015,198756,Y,156,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T209190,226727,Y,143,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T209346,227134,Y,113,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T209065,226511,Y,117,F,,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T235076,251455,N,99,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T209197,226725,Y,94,F,,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T235077,251456,N,84,F,,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T232487,251110,Y,89,F,Y,YR,R,D,,10,2/08/2006
-42.95255,147.353533,T209226,226943,Y,111,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T235078,251457,N,118,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T235079,251458,N,101,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T240074,251330,Y,105,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T237582,251459,N,157,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T237583,251460,N,131,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T237584,251461,N,123,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T177397,199543,Y,153,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T206171,213014,Y,146,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T237585,251462,N,168,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T172997,192914,Y,111,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T237586,251463,N,123,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T172998,192915,Y,134,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T209033,226543,Y,162,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T228996,249685,Y,92,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T161357,189377,Y,109,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T232386,251003,Y,114,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T209406,227240,Y,104,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T104460,129900,Y,128,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T237587,251464,N,131,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T107466,136015,Y,122,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T209047,226529,Y,111,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T115192,135139,Y,132,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T237588,251465,N,165,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T209407,227242,Y,100,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T209210,226938,Y,86,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T228337,236330,Y,96,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T107492,136101,Y,109,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T237589,251466,N,157,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T209117,226623,Y,96,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T237590,251467,N,104,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T237591,251468,N,168,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T112157 T112158,149221,Y,118,F,Y,YS,R,R,,10,6/11/2006
-42.95255,147.353533,T230579,250381,Y,85,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,TW250092,240585,Y,104,M,,,S,R,,10,6/11/2006
-42.95255,147.353533,TW253094,242010,Y,84,F,Y,N,S,D,,10,6/11/2006
-42.95255,147.353533,T107053,135687,Y,160,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,TW253451,242267,Y,104,M,,,W,D,,10,6/11/2006
-42.95255,147.353533,T172964,192781,Y,123,F,Y,YS,R,R,,10,6/11/2006
-42.95255,147.353533,T119,45580,Y,126,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T228698,249160,Y,111,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T228736,249215,Y,99,F,Y,YR,R,R,,10,6/11/2006
-42.95255,147.353533,TW250273,240666,Y,96,M,,,W,R,,10,6/11/2006
-42.95255,147.353533,T107446 T50042,107925,Y,130,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,TW250765,241013,Y,94,F,Y,N,W,R,,10,6/11/2006
-42.95255,147.353533,T230514,250311,Y,86,F,Y,YE,R,R,,10,6/11/2006
-42.95255,147.353533,T164351,192662,Y,105,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T112196,152379,Y,136,F,Y,YS,R,R,,10,6/11/2006
-42.95255,147.353533,T168851,213686,Y,159,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T152662,176659,Y,111,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T237592,251470,N,102,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T105958,135191,Y,169,M,,,R,,,10,6/11/2006
-42.95255,147.353533,T175218,198905,Y,113,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T230757,250560,Y,117,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,TW250840,241088,Y,94,F,Y,N,W,R,,10,6/11/2006
-42.95255,147.353533,T112305,158112,Y,109,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T172933,192687,Y,130,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T237593,251471,N,114,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T230062,249775,Y,113,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T235071,251430,Y,130,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T209017,226495,Y,163,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T237594,251472,N,157,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T230304,250061,Y,108,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T219350,227373,Y,155,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T102286,135262,Y,128,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T204032,213932,Y,129,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T206113,213652,Y,161,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T202785,226572,Y,154,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T237595,251473,N,167,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T169051,185597,Y,160,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T186387,205086,Y,124,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T232353,250953,Y,117,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T202784,226465,Y,127,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,T149863,176285,Y,124,F,Y,N,R,R,,10,6/11/2006
-42.95255,147.353533,T209495,227334,Y,114,M,,,R,R,,10,6/11/2006
-42.95255,147.353533,TW250553,240853,Y,111,M,,,RP,R,,10,6/11/2006
-42.95255,147.353533,T262858,240352,Y,104,M,,,RP,R,,10,6/11/2006
-42.95255,147.353533,T237596,251474,N,126,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T237597,251475,N,96,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T107009,135576,Y,134,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T105894,134898,Y,118,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T237598,251476,N,116,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T237599,251477,N,106,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T161905,192487,Y,113,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T230498,250292,Y,88,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T237600,251478,N,116,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T235061,251420,Y,104,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T238341,251479,N,111,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T238342,251480,N,133,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T232154,250698,Y,94,F,Y,N,R,D,,10,7/11/2006
-42.95255,147.353533,T228794,249286,Y,112,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,,,N,,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T102200,135185,Y,129,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T230051,249756,Y,94,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T152508,176348,Y,122,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T107646,136225,Y,126,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T202838,226620,Y,108,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T230739,250541,Y,119,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T102205,135190,Y,121,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,TW250959,241601,Y,85,F,Y,N,RP,D,,10,7/11/2006
-42.95255,147.353533,T206250,213304,Y,145,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T238343,251481,N,118,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T169072,185585,Y,142,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T209175,226741,Y,137,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T235047,251408,Y,169,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T73555,108353,Y,126,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T253465,242281,Y,98,F,Y,N,W,R,,10,7/11/2006
-42.95255,147.353533,T238344,251482,N,164,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T206247,213307,Y,112,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T168934,213736,Y,96,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T232505,251128,Y,109,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T238345,251483,N,138,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T232183,250734,Y,111,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T164269,192619,Y,115,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T238346,251484,N,143,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T149713,176220,Y,162,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T138593,158792,Y,132,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T209310,227099,Y,161,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T228862,249388,Y,92,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T238347,251485,N,112,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T204434,213976,Y,113,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T240003,251194,Y,162,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,TW250807,241055,Y,105,M,,,W,R,,10,7/11/2006
-42.95255,147.353533,T174585,191678,Y,155,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T168890,213651,Y,129,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T165051,192966,Y,116,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T228485,248821,Y,100,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T109304,136962,Y,126,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T107175,135786,Y,108,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T238348,251486,N,100,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T107755,136250,Y,121,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,TW250005,240499,Y,98,M,,,W,D,,10,7/11/2006
-42.95255,147.353533,T240059,251301,Y,115,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T102117,135197,Y,121,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,TW250703,241493,Y,84,F,Y,N,W,R,,10,7/11/2006
-42.95255,147.353533,TW250264,240657,Y,91,F,Y,N,W,R,,10,7/11/2006
-42.95255,147.353533,T177479,199635,Y,139,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T177483,199640,Y,140,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T232142,250685,Y,118,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T161734,192872,Y,148,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T214993,227294,Y,115,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T159098,182820,Y,154,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T112268,156854,Y,172,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T177066,198831,Y,139,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T238349,251487,N,113,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T238350,251488,N,123,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T209033,226543,Y,162,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T152503,176434,Y,157,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T237751,251489,N,164,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T149920,176272,Y,130,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T209391,227233,Y,110,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T237752,251490,N,109,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T237753,251491,N,88,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,TW262974,240468,Y,92,F,Y,N,RP,R,,10,8/11/2006
-42.95255,147.353533,T168890,213651,Y,129,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T163878,193229,Y,154,M,,,R,D,,10,8/11/2006
-42.95255,147.353533,T237754,251492,N,114,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T237755,251494,N,116,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T102928,134998,Y,124,F,Y,N,R,D,,10,8/11/2006
-42.95255,147.353533,T232123,250659,Y,105,M,,,R,D,,10,8/11/2006
-42.95255,147.353533,T237756,251495,N,97,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T237757,251496,N,106,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,TW250674,240972,Y,106,M,,,RP,R,,10,8/11/2006
-42.95255,147.353533,T113882 T102080,134627,Y,136,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T209182,226748,Y,173,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T109883,141299,Y,142,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T206172,213015,Y,141,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T237758,251497,N,127,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T164258,192608,Y,160,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T237759,251498,N,115,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T164223,187513,Y,148,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T237760,251499,N,156,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T152520,176360,Y,168,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T112207,156468,Y,129,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T237762,251500,N,132,M,,,R,R,,10,8/11/2006
-42.95255,147.353533,T237763,251501,N,109,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,TW250158,240601,Y,91,F,Y,N,W,D,,10,8/11/2006
-42.95255,147.353533,T237764,251502,N,124,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T159030,182793,Y,163,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,,,N,105,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T177026,198771,Y,111,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T150769,180621,Y,109,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T209106,226692,Y,116,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T112132,153075,Y,121,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T172995,192912,Y,156,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237765,251503,N,118,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237766,251504,N,135,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T209247,226999,Y,114,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T112268,156854,Y,172,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237767,251505,N,170,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T152772,176921,Y,127,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237768,251506,N,99,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T228758,249244,Y,119,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T230308,250065,Y,122,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T102962,134843,Y,124,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T152178,176945,Y,122,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T164421,192898,Y,108,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237769,251507,N,114,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T190167,213875,Y,114,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T109200,136830,Y,126,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T235068,251427,Y,113,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237770,251508,N,102,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237771,251509,N,107,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237772,251510,N,102,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237773,251511,N,149,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237774,251512,N,110,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T232345,250941,Y,88,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,TW262884,240378,Y,86,F,Y,N,RP,R,,10,9/11/2006
-42.95255,147.353533,T202789,226570,Y,157,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237775,251513,N,106,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T159088,182848,Y,121,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237776,251514,N,164,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T161977,192653,Y,112,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T102327,135316,Y,164,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237777,251515,N,116,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T107115,135645,Y,124,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,TW250168,240611,Y,104,M,,,W,R,,10,9/11/2006
-42.95255,147.353533,T66867,108156,Y,133,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T102680,134802,Y,125,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T175218,198905,Y,114,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T177335,199441,Y,111,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237778,251516,N,130,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T138471,158593,Y,118,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T138160,158513,Y,131,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T209348,227136,Y,111,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T113486,141221,Y,121,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T174585,191678,Y,155,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T163656,191762,Y,122,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237779,251517,N,108,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237780,251518,N,97,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,TW262901,240395,Y,85,F,Y,N,RP,R,,10,9/11/2006
-42.95255,147.353533,T107030,135603,Y,128,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237781,251519,N,113,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237600,251478,Y,118,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T113644,140526,Y,173,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T161589,192007,Y,120,F,,N,R,R,,10,9/11/2006
-42.95255,147.353533,T237782,251520,N,117,F,Y,YR,R,R,,10,9/11/2006
-42.95255,147.353533,T237783,251521,N,113,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T230636,250438,Y,114,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,TW253105,241647,Y,94,F,Y,N,W,R,,10,9/11/2006
-42.95255,147.353533,TW253631,242397,Y,80,F,Y,N,W,R,,10,9/11/2006
-42.95255,147.353533,T228806,249320,Y,95,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T149949,176430,Y,128,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T66777,108427,Y,136,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T102252,135404,Y,122,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T107027,135581,Y,123,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T228993,249682,Y,115,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T230453,250243,Y,113,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237784,251522,N,99,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T232277,250852,Y,89,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,TW262977,240471,Y,88,F,Y,N,W,R,,10,9/11/2006
-42.95255,147.353533,T102205,135190,Y,120,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T232125,250661,Y,119,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237785,251523,N,150,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T113936 T113060,140299,Y,163,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T107053,135687,Y,162,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237786,251524,N,182,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237787,251525,N,132,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T230718,250520,Y,102,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T209272,226955,Y,141,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T209444,227257,Y,150,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T237788,251526,N,89,F,Y,YR,R,R,,10,9/11/2006
-42.95255,147.353533,T161513,191871,Y,123,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T168979,213763,Y,158,M,,,R,R,,10,9/11/2006
